51,200,128148140,2024-11-08 09:47:39.758,2024-11-08 09:47:49.918,2024-11-08 09:47:55.927,
52,200,130660653,2024-11-08 09:47:56.877,2024-11-08 09:48:07.314,2024-11-08 09:48:13.426,
53,200,133173165,2024-11-08 09:48:14.382,2024-11-08 09:48:25.157,2024-11-08 09:48:31.412,
54,200,135685678,2024-11-08 09:48:32.579,2024-11-08 09:48:43.390,2024-11-08 09:48:49.854,
55,200,138198190,2024-11-08 09:48:51.032,2024-11-08 09:49:02.034,2024-11-08 09:49:08.641,
56,200,140710703,2024-11-08 09:49:09.839,2024-11-08 09:49:21.183,2024-11-08 09:49:27.848,
57,200,143223216,2024-11-08 09:49:29.070,2024-11-08 09:49:40.525,2024-11-08 09:49:47.157,
58,200,145735728,2024-11-08 09:49:48.396,2024-11-08 09:50:00.021,2024-11-08 09:50:06.892,
59,200,148248241,2024-11-08 09:50:08.147,2024-11-08 09:50:20.204,2024-11-08 09:50:27.301,
60,200,150760753,2024-11-08 09:50:28.552,2024-11-08 09:50:40.714,2024-11-08 09:50:47.888,
61,200,153273266,2024-11-08 09:50:49.166,2024-11-08 09:51:01.547,2024-11-08 09:51:08.830,
62,200,155785778,2024-11-08 09:51:10.120,2024-11-08 09:51:22.684,2024-11-08 09:51:30.053,
63,200,158298291,2024-11-08 09:51:31.348,2024-11-08 09:51:44.038,2024-11-08 09:51:51.363,
64,200,160810804,2024-11-08 09:51:52.699,2024-11-08 09:52:05.635,2024-11-08 09:52:13.283,
65,200,163323316,2024-11-08 09:52:14.589,2024-11-08 09:52:27.849,2024-11-08 09:52:35.637,
66,200,165835829,2024-11-08 09:52:36.973,2024-11-08 09:52:50.335,2024-11-08 09:52:58.098,
67,200,168348341,2024-11-08 09:52:59.450,2024-11-08 09:53:13.124,2024-11-08 09:53:21.161,
68,200,170860854,2024-11-08 09:53:22.532,2024-11-08 09:53:36.434,2024-11-08 09:53:44.401,
69,200,173373366,2024-11-08 09:53:45.797,2024-11-08 09:53:59.870,2024-11-08 09:54:08.151,
70,200,175885879,2024-11-08 09:54:09.550,2024-11-08 09:54:23.747,2024-11-08 09:54:32.132,
71,200,178398391,2024-11-08 09:54:33.559,2024-11-08 09:54:48.112,2024-11-08 09:54:56.604,
72,200,180910904,2024-11-08 09:54:58.018,2024-11-08 09:55:12.740,2024-11-08 09:55:21.337,
73,200,183423417,2024-11-08 09:55:22.788,2024-11-08 09:55:37.756,2024-11-08 09:55:46.337,
74,200,185935929,2024-11-08 09:55:47.803,2024-11-08 09:56:02.628,2024-11-08 09:56:11.468,
