0,100,10000,2024-11-06 14:57:13.814,2024-11-06 14:57:13.815,2024-11-06 14:57:13.815,
1,100,2030101,2024-11-06 14:57:13.867,2024-11-06 14:57:13.999,2024-11-06 14:57:14.085,
2,100,4050202,2024-11-06 14:57:14.187,2024-11-06 14:57:14.451,2024-11-06 14:57:14.613,
3,100,6070303,2024-11-06 14:57:14.771,2024-11-06 14:57:15.179,2024-11-06 14:57:15.460,
4,100,8090404,2024-11-06 14:57:15.682,2024-11-06 14:57:16.235,2024-11-06 14:57:16.604,
5,100,10110505,2024-11-06 14:57:16.863,2024-11-06 14:57:17.560,2024-11-06 14:57:18.052,
6,100,12130606,2024-11-06 14:57:18.391,2024-11-06 14:57:19.268,2024-11-06 14:57:19.864,
7,100,14150707,2024-11-06 14:57:20.241,2024-11-06 14:57:21.291,2024-11-06 14:57:22.000,
8,100,16170808,2024-11-06 14:57:22.440,2024-11-06 14:57:23.633,2024-11-06 14:57:24.381,
9,100,18190909,2024-11-06 14:57:24.840,2024-11-06 14:57:26.135,2024-11-06 14:57:26.977,
10,100,20211010,2024-11-06 14:57:27.488,2024-11-06 14:57:28.931,2024-11-06 14:57:29.890,
11,100,22231111,2024-11-06 14:57:30.441,2024-11-06 14:57:32.035,2024-11-06 14:57:33.080,
12,100,24251212,2024-11-06 14:57:33.671,2024-11-06 14:57:35.430,2024-11-06 14:57:36.562,
13,100,26271313,2024-11-06 14:57:37.200,2024-11-06 14:57:39.125,2024-11-06 14:57:40.366,
14,100,28291414,2024-11-06 14:57:41.059,2024-11-06 14:57:43.105,2024-11-06 14:57:44.440,
15,100,30311515,2024-11-06 14:57:45.173,2024-11-06 14:57:47.425,2024-11-06 14:57:48.845,
16,100,32331616,2024-11-06 14:57:49.624,2024-11-06 14:57:52.048,2024-11-06 14:57:53.645,
17,100,34351717,2024-11-06 14:57:54.573,2024-11-06 14:57:57.232,2024-11-06 14:57:59.035,
18,100,36371818,2024-11-06 14:58:00.011,2024-11-06 14:58:02.842,2024-11-06 14:58:04.707,
19,100,38391919,2024-11-06 14:58:05.769,2024-11-06 14:58:08.853,2024-11-06 14:58:10.983,
20,100,40412020,2024-11-06 14:58:12.166,2024-11-06 14:58:15.370,2024-11-06 14:58:17.521,
21,100,42432121,2024-11-06 14:58:18.630,2024-11-06 14:58:21.957,2024-11-06 14:58:24.175,
22,100,44452222,2024-11-06 14:58:25.405,2024-11-06 14:58:28.938,2024-11-06 14:58:31.241,
23,100,46472323,2024-11-06 14:58:32.466,2024-11-06 14:58:36.115,2024-11-06 14:58:38.556,
24,100,48492424,2024-11-06 14:58:39.792,2024-11-06 14:58:43.664,2024-11-06 14:58:46.182,
25,100,50512525,2024-11-06 14:58:47.598,2024-11-06 14:58:51.592,2024-11-06 14:58:54.287,
26,100,52532626,2024-11-06 14:58:55.764,2024-11-06 14:58:59.961,2024-11-06 14:59:02.579,
27,100,54552727,2024-11-06 14:59:03.961,2024-11-06 14:59:08.280,2024-11-06 14:59:11.018,
28,100,56572828,2024-11-06 14:59:12.471,2024-11-06 14:59:16.927,2024-11-06 14:59:19.756,
29,100,58592929,2024-11-06 14:59:21.235,2024-11-06 14:59:25.872,2024-11-06 14:59:29.169,
30,100,60613030,2024-11-06 14:59:30.787,2024-11-06 14:59:35.783,2024-11-06 14:59:39.275,
31,100,62633131,2024-11-06 14:59:40.958,2024-11-06 14:59:45.941,2024-11-06 14:59:49.167,
32,100,64653232,2024-11-06 14:59:50.883,2024-11-06 14:59:56.124,2024-11-06 14:59:59.449,
33,100,66673333,2024-11-06 15:00:01.210,2024-11-06 15:00:06.590,2024-11-06 15:00:09.983,
34,100,68693434,2024-11-06 15:00:11.938,2024-11-06 15:00:17.295,2024-11-06 15:00:20.806,
35,100,70713535,2024-11-06 15:00:22.605,2024-11-06 15:00:28.150,2024-11-06 15:00:31.832,
36,100,72733636,2024-11-06 15:00:33.920,2024-11-06 15:00:39.677,2024-11-06 15:00:43.605,
37,100,74753737,2024-11-06 15:00:45.596,2024-11-06 15:00:51.591,2024-11-06 15:00:55.659,
38,100,76773838,2024-11-06 15:00:57.784,2024-11-06 15:01:04.025,2024-11-06 15:01:08.126,
39,100,78793939,2024-11-06 15:01:10.320,2024-11-06 15:01:16.785,2024-11-06 15:01:21.079,
40,100,80814040,2024-11-06 15:01:23.170,2024-11-06 15:01:29.526,2024-11-06 15:01:33.583,
41,100,82834141,2024-11-06 15:01:35.906,2024-11-06 15:01:42.974,2024-11-06 15:01:47.548,
42,100,84854242,2024-11-06 15:01:49.934,2024-11-06 15:01:56.826,2024-11-06 15:02:00.971,
43,100,86874343,2024-11-06 15:02:03.129,2024-11-06 15:02:09.903,2024-11-06 15:02:14.105,
44,100,88894444,2024-11-06 15:02:16.318,2024-11-06 15:02:23.672,2024-11-06 15:02:28.504,
45,100,90914545,2024-11-06 15:02:30.907,2024-11-06 15:02:38.178,2024-11-06 15:02:42.671,
46,100,92934646,2024-11-06 15:02:44.976,2024-11-06 15:02:52.238,2024-11-06 15:02:56.724,
47,100,94954747,2024-11-06 15:02:59.084,2024-11-06 15:03:06.628,2024-11-06 15:03:11.287,
48,100,96974848,2024-11-06 15:03:13.694,2024-11-06 15:03:21.347,2024-11-06 15:03:26.115,
49,100,98994949,2024-11-06 15:03:28.596,2024-11-06 15:03:36.517,2024-11-06 15:03:41.485,
50,100,101015050,2024-11-06 15:03:44.011,2024-11-06 15:03:52.116,2024-11-06 15:03:57.075,
